시도,시군구,연령,성별,전체대상자수,전체수검자수,위암대상자수,위암수검자수,대장암대상자수,대장암수검자수,간암대상자수,간암수검자수,유방암대상자수,유방암수검자수,자궁경부암대상자수,자궁경부암수검자수,폐암대상자수,폐암수검자수
전라북도,완주군,20-24세,여자,798,262,,,,,,,,,798,262,,
전라북도,완주군,25-29세,여자,665,383,,,,,,,,,665,383,,
전라북도,완주군,30-34세,여자,937,590,,,,,,,,,937,590,,
전라북도,완주군,35-39세,여자,922,610,,,,,,,,,922,610,,
전라북도,완주군,40-44세,남자,1834,1128,1794,1087,,,114,81,,,,,,
전라북도,완주군,40-44세,여자,1758,1354,1613,1038,,,54,40,1581,1032,1631,1099,,
전라북도,완주군,45-49세,남자,1478,940,1386,869,,,151,115,,,,,,
전라북도,완주군,45-49세,여자,1293,1017,1152,783,,,73,52,1144,770,1134,786,,
전라북도,완주군,50-54세,남자,3356,1604,2138,1288,3160,897,147,115,,,,,90,36
전라북도,완주군,50-54세,여자,2687,1682,1762,1214,2456,830,99,85,1734,1206,1745,1206,,
전라북도,완주군,55-59세,남자,3172,1367,1459,899,3046,912,118,89,,,,,137,51
전라북도,완주군,55-59세,여자,2702,1504,1296,937,2511,920,68,61,1269,882,1265,891,,
전라북도,완주군,60-64세,남자,3345,1831,2104,1441,3103,1217,102,86,,,,,234,87
전라북도,완주군,60-64세,여자,3237,2073,2066,1536,2939,1296,96,80,2027,1460,2002,1404,1,1
전라북도,완주군,65-69세,남자,2613,1393,1241,945,2490,1030,87,56,,,,,122,50
전라북도,완주군,65-69세,여자,2518,1381,1157,933,2386,953,61,48,1117,850,1105,809,,
전라북도,완주군,70-74세,남자,2119,1279,1335,1009,2009,949,52,35,,,,,79,24
전라북도,완주군,70-74세,여자,2166,1324,1398,1043,2048,900,48,36,1374,970,1341,857,2,1
전라북도,완주군,75-79세,남자,1423,631,558,413,1375,488,34,18,,,,,,
전라북도,완주군,75-79세,여자,1845,749,761,517,1792,509,31,18,733,453,685,341,,
전라북도,완주군,80-84세,남자,1008,489,646,398,947,297,17,8,,,,,,
전라북도,완주군,80-84세,여자,1706,729,1080,546,1605,391,14,3,1087,503,996,255,,
전라북도,완주군,85세 이상,남자,685,176,358,137,662,108,8,1,,,,,,
전라북도,완주군,85세 이상,여자,1500,289,710,172,1462,151,10,1,714,162,661,39,,
전라북도,진안군,20-24세,여자,163,53,,,,,,,,,163,53,,
전라북도,진안군,25-29세,여자,115,74,,,,,,,,,115,74,,
전라북도,진안군,30-34세,여자,179,117,,,,,,,,,179,117,,
전라북도,진안군,35-39세,여자,150,109,,,,,,,,,150,109,,
전라북도,진안군,40-44세,남자,291,187,290,185,,,7,3,,,,,,
전라북도,진안군,40-44세,여자,276,214,252,157,,,7,5,257,177,264,185,,
전라북도,진안군,45-49세,남자,301,193,287,181,,,23,19,,,,,,
전라북도,진안군,45-49세,여자,242,189,218,150,,,14,9,221,159,224,166,,
전라북도,진안군,50-54세,남자,809,414,528,301,760,263,35,20,,,,,21,7
전라북도,진안군,50-54세,여자,644,439,412,280,593,266,19,14,415,312,413,298,,
전라북도,진안군,55-59세,남자,952,496,423,274,915,374,37,22,,,,,50,20
전라북도,진안군,55-59세,여자,818,557,395,285,778,413,26,18,398,293,375,266,,
전라북도,진안군,60-64세,남자,1167,747,760,524,1074,522,43,33,,,,,81,26
전라북도,진안군,60-64세,여자,1058,742,655,486,982,522,28,25,658,506,649,458,3,3
전라북도,진안군,65-69세,남자,930,599,434,337,893,482,35,23,,,,,41,16
전라북도,진안군,65-69세,여자,906,602,446,325,859,440,21,13,453,344,422,297,,
전라북도,진안군,70-74세,남자,792,508,491,351,740,368,23,18,,,,,25,9
전라북도,진안군,70-74세,여자,863,576,542,386,803,392,17,12,548,396,513,311,1,0
전라북도,진안군,75-79세,남자,642,362,287,221,618,278,14,9,,,,,,
전라북도,진안군,75-79세,여자,787,490,384,285,749,327,15,6,390,287,294,138,,
전라북도,진안군,80-84세,남자,500,319,337,241,471,205,9,5,,,,,,
전라북도,진안군,80-84세,여자,853,523,597,380,801,266,14,3,601,381,501,129,,
전라북도,진안군,85세 이상,남자,302,145,158,93,291,82,3,0,,,,,,
전라북도,진안군,85세 이상,여자,725,305,354,156,696,188,3,1,370,172,294,29,,
전라북도,무주군,20-24세,여자,163,63,,,,,,,,,163,63,,
전라북도,무주군,25-29세,여자,132,75,,,,,,,,,132,75,,
전라북도,무주군,30-34세,여자,177,115,,,,,,,,,177,115,,
전라북도,무주군,35-39세,여자,144,101,,,,,,,,,144,101,,
전라북도,무주군,40-44세,남자,325,204,317,196,,,16,12,,,,,,
전라북도,무주군,40-44세,여자,308,228,287,179,,,7,5,289,192,288,188,,
전라북도,무주군,45-49세,남자,322,204,311,193,,,24,20,,,,,,
전라북도,무주군,45-49세,여자,278,213,244,152,,,13,12,247,167,251,166,,
전라북도,무주군,50-54세,남자,813,394,475,262,790,264,44,28,,,,,20,5
전라북도,무주군,50-54세,여자,706,444,456,286,661,253,18,13,459,312,442,271,1,0
전라북도,무주군,55-59세,남자,857,407,380,235,836,314,24,15,,,,,36,14
전라북도,무주군,55-59세,여자,756,437,347,250,730,326,21,16,350,263,321,205,,
전라북도,무주군,60-64세,남자,996,587,632,442,925,423,22,13,,,,,64,34
전라북도,무주군,60-64세,여자,996,689,650,456,943,494,27,21,664,502,616,351,1,0
전라북도,무주군,65-69세,남자,817,514,398,308,786,415,26,20,,,,,35,16
전라북도,무주군,65-69세,여자,837,540,403,305,801,407,21,16,405,324,348,189,,
전라북도,무주군,70-74세,남자,632,447,408,313,595,345,12,8,,,,,28,6
전라북도,무주군,70-74세,여자,775,545,478,360,747,410,26,14,489,387,425,157,,
전라북도,무주군,75-79세,남자,496,294,207,163,481,243,8,3,,,,,,
전라북도,무주군,75-79세,여자,820,467,370,276,798,342,8,1,371,282,280,51,,
전라북도,무주군,80-84세,남자,502,305,326,238,478,205,7,1,,,,,,
전라북도,무주군,80-84세,여자,776,460,506,331,733,249,9,2,515,360,424,31,,
전라북도,무주군,85세 이상,남자,290,112,145,76,275,63,,,,,,,,
전라북도,무주군,85세 이상,여자,613,216,314,136,589,119,1,0,337,167,254,7,,
전라북도,장수군,20-24세,여자,152,56,,,,,,,,,152,56,,
전라북도,장수군,25-29세,여자,119,66,,,,,,,,,119,66,,
전라북도,장수군,30-34세,여자,175,106,,,,,,,,,175,106,,
전라북도,장수군,35-39세,여자,131,94,,,,,,,,,131,94,,
전라북도,장수군,40-44세,남자,328,204,317,194,,,24,18,,,,,,
전라북도,장수군,40-44세,여자,279,214,255,162,,,11,8,255,179,260,177,,
전라북도,장수군,45-49세,남자,291,191,276,182,,,28,19,,,,,,
전라북도,장수군,45-49세,여자,230,178,199,130,,,16,12,209,147,201,138,,
전라북도,장수군,50-54세,남자,727,346,472,286,695,201,39,28,,,,,20,8
전라북도,장수군,50-54세,여자,602,362,391,270,550,201,16,15,392,278,389,266,,
전라북도,장수군,55-59세,남자,777,384,386,269,747,260,43,31,,,,,32,17
전라북도,장수군,55-59세,여자,637,346,298,225,597,234,16,14,298,229,284,210,,
전라북도,장수군,60-64세,남자,887,506,566,399,824,338,38,27,,,,,63,28
전라북도,장수군,60-64세,여자,913,624,615,469,842,390,17,15,610,466,601,419,,
전라북도,장수군,65-69세,남자,819,459,412,324,770,336,46,27,,,,,43,17
전라북도,장수군,65-69세,여자,822,466,401,322,783,312,16,11,394,319,356,246,2,0
전라북도,장수군,70-74세,남자,678,392,431,309,644,293,26,13,,,,,27,9
전라북도,장수군,70-74세,여자,731,446,460,344,693,279,12,8,459,327,429,201,,
전라북도,장수군,75-79세,남자,448,202,194,144,435,135,14,4,,,,,,
전라북도,장수군,75-79세,여자,687,350,291,236,658,214,13,6,305,246,248,117,,
전라북도,장수군,80-84세,남자,401,219,265,184,370,118,9,2,,,,,,
전라북도,장수군,80-84세,여자,776,400,542,309,744,226,8,2,546,312,487,98,,
전라북도,장수군,85세 이상,남자,282,90,124,70,268,51,6,2,,,,,,
전라북도,장수군,85세 이상,여자,641,232,310,135,614,131,1,0,323,159,254,24,,
전라북도,임실군,20-24세,여자,159,49,,,,,,,,,159,49,,
전라북도,임실군,25-29세,여자,131,78,,,,,,,,,131,78,,
전라북도,임실군,30-34세,여자,220,158,,,,,,,,,220,158,,
전라북도,임실군,35-39세,여자,154,99,,,,,,,,,154,99,,
전라북도,임실군,40-44세,남자,359,224,350,218,,,19,13,,,,,,
전라북도,임실군,40-44세,여자,268,204,239,155,,,11,10,241,159,245,162,,
전라북도,임실군,45-49세,남자,340,219,316,199,,,36,28,,,,,,
전라북도,임실군,45-49세,여자,238,199,211,157,,,12,11,206,145,209,150,,
전라북도,임실군,50-54세,남자,885,452,590,358,845,264,55,35,,,,,24,10
전라북도,임실군,50-54세,여자,705,474,466,338,645,259,27,22,460,337,465,334,,
전라북도,임실군,55-59세,남자,1012,482,483,327,970,323,52,40,,,,,40,12
전라북도,임실군,55-59세,여자,818,485,396,293,773,335,28,25,381,287,368,263,1,1
전라북도,임실군,60-64세,남자,1220,754,779,589,1115,496,68,47,,,,,77,24
전라북도,임실군,60-64세,여자,1083,723,710,550,1006,499,33,24,709,536,684,493,,
전라북도,임실군,65-69세,남자,987,553,469,374,937,408,54,32,,,,,45,16
전라북도,임실군,65-69세,여자,877,476,417,339,841,333,26,20,414,309,398,275,,
전라북도,임실군,70-74세,남자,901,557,576,448,844,400,51,35,,,,,37,13
전라북도,임실군,70-74세,여자,1003,631,646,515,957,460,28,16,639,475,619,416,1,0
전라북도,임실군,75-79세,남자,642,297,264,213,618,215,26,7,,,,,,
전라북도,임실군,75-79세,여자,938,420,399,315,910,289,11,4,396,288,359,208,,
전라북도,임실군,80-84세,남자,584,312,372,265,559,199,14,2,,,,,,
전라북도,임실군,80-84세,여자,1024,497,671,395,976,310,15,4,672,350,631,232,,
전라북도,임실군,85세 이상,남자,365,116,174,91,356,69,6,1,,,,,,
전라북도,임실군,85세 이상,여자,847,206,415,145,822,95,7,0,408,134,373,58,,
전라북도,순창군,20-24세,여자,192,60,,,,,,,,,192,60,,
전라북도,순창군,25-29세,여자,145,93,,,,,,,,,145,93,,
전라북도,순창군,30-34세,여자,226,152,,,,,,,,,226,152,,
전라북도,순창군,35-39세,여자,207,161,,,,,,,,,207,161,,
전라북도,순창군,40-44세,남자,339,215,330,207,,,19,16,,,,,,
전라북도,순창군,40-44세,여자,382,309,348,238,,,12,9,351,264,358,267,,
전라북도,순창군,45-49세,남자,351,230,326,211,,,41,32,,,,,,
전라북도,순창군,45-49세,여자,318,259,268,181,,,23,20,286,212,277,208,,
전라북도,순창군,50-54세,남자,940,480,623,376,898,309,29,20,,,,,12,4
전라북도,순창군,50-54세,여자,749,502,508,353,694,296,23,17,514,379,509,361,,
전라북도,순창군,55-59세,남자,892,448,418,295,858,331,40,26,,,,,46,22
전라북도,순창군,55-59세,여자,854,544,409,325,806,384,35,27,415,347,399,323,3,3
전라북도,순창군,60-64세,남자,1155,707,734,542,1075,500,56,46,,,,,84,48
전라북도,순창군,60-64세,여자,1120,787,739,594,1057,572,52,42,740,593,727,555,,
전라북도,순창군,65-69세,남자,887,533,416,342,845,409,32,25,,,,,54,32
전라북도,순창군,65-69세,여자,980,637,460,387,938,494,68,56,466,396,449,352,1,0
전라북도,순창군,70-74세,남자,799,537,520,407,756,424,47,33,,,,,35,14
전라북도,순창군,70-74세,여자,933,640,629,503,892,479,67,46,638,505,612,421,,
전라북도,순창군,75-79세,남자,612,331,267,211,592,250,41,20,,,,,,
전라북도,순창군,75-79세,여자,1000,529,442,354,960,360,70,47,457,361,407,269,,
전라북도,순창군,80-84세,남자,568,320,395,272,534,211,21,10,,,,,,
전라북도,순창군,80-84세,여자,1026,523,692,417,965,320,43,17,699,418,650,273,,
전라북도,순창군,85세 이상,남자,358,132,193,104,334,71,14,7,,,,,,
전라북도,순창군,85세 이상,여자,735,174,354,109,719,87,18,6,370,127,345,65,,
전라북도,고창군,20-24세,여자,446,147,,,,,,,,,446,147,,
전라북도,고창군,25-29세,여자,289,180,,,,,,,,,289,180,,
전라북도,고창군,30-34세,여자,410,243,,,,,,,,,410,243,,
전라북도,고창군,35-39세,여자,337,239,,,,,,,,,337,239,,
전라북도,고창군,40-44세,남자,767,474,747,452,,,45,36,,,,,,
전라북도,고창군,40-44세,여자,649,499,595,402,,,37,33,600,409,607,392,,
전라북도,고창군,45-49세,남자,766,502,709,451,,,103,84,,,,,,
전라북도,고창군,45-49세,여자,604,492,525,389,,,58,45,525,392,526,377,,
전라북도,고창군,50-54세,남자,1856,953,1187,741,1776,611,125,100,,,,,32,15
전라북도,고창군,50-54세,여자,1543,964,954,671,1456,625,80,66,955,685,947,646,,
전라북도,고창군,55-59세,남자,1903,911,922,596,1818,654,86,63,,,,,88,47
전라북도,고창군,55-59세,여자,1676,1050,815,625,1572,735,71,60,799,598,772,537,1,0
전라북도,고창군,60-64세,남자,2127,1325,1435,1004,1944,873,105,83,,,,,150,76
전라북도,고창군,60-64세,여자,2284,1632,1526,1170,2121,1117,89,83,1525,1175,1472,1004,3,2
전라북도,고창군,65-69세,남자,1694,1116,845,666,1593,843,94,76,,,,,86,42
전라북도,고창군,65-69세,여자,1850,1193,937,749,1737,867,88,67,913,689,852,567,1,1
전라북도,고창군,70-74세,남자,1648,1116,1134,850,1513,800,98,71,,,,,66,39
전라북도,고창군,70-74세,여자,1902,1268,1322,969,1771,847,76,51,1308,887,1232,680,2,1
전라북도,고창군,75-79세,남자,1233,683,573,415,1173,504,63,43,,,,,,
전라북도,고창군,75-79세,여자,1796,863,856,580,1720,534,63,35,828,490,746,342,,
전라북도,고창군,80-84세,남자,953,474,638,378,888,269,37,23,,,,,,
전라북도,고창군,80-84세,여자,1789,713,1190,559,1698,352,48,23,1145,407,1090,226,,
전라북도,고창군,85세 이상,남자,539,146,296,108,520,83,16,3,,,,,,
전라북도,고창군,85세 이상,여자,1549,309,804,170,1513,173,19,6,801,159,763,62,,
전라북도,부안군,20-24세,여자,436,153,,,,,,,,,436,153,,
전라북도,부안군,25-29세,여자,261,157,,,,,,,,,261,157,,
전라북도,부안군,30-34세,여자,392,250,,,,,,,,,392,250,,
전라북도,부안군,35-39세,여자,352,225,,,,,,,,,352,225,,
전라북도,부안군,40-44세,남자,697,441,680,424,,,45,37,,,,,,
전라북도,부안군,40-44세,여자,700,534,643,414,,,17,14,637,409,637,424,,
전라북도,부안군,45-49세,남자,663,436,632,408,,,55,47,,,,,,
전라북도,부안군,45-49세,여자,613,483,536,359,,,42,31,534,361,539,365,,
전라북도,부안군,50-54세,남자,1776,865,1145,640,1690,564,76,58,,,,,33,8
전라북도,부안군,50-54세,여자,1448,904,914,598,1360,554,32,25,900,577,911,591,1,0
전라북도,부안군,55-59세,남자,1862,852,869,538,1786,606,66,49,,,,,101,52
전라북도,부안군,55-59세,여자,1688,1025,820,594,1620,736,38,29,802,564,790,522,,
전라북도,부안군,60-64세,남자,2056,1245,1383,920,1929,913,74,58,,,,,172,97
전라북도,부안군,60-64세,여자,2264,1555,1482,1068,2128,1129,50,40,1477,1048,1434,942,2,0
전라북도,부안군,65-69세,남자,1676,1069,832,626,1593,832,63,53,,,,,82,52
전라북도,부안군,65-69세,여자,1814,1180,902,715,1728,886,43,33,888,675,844,572,2,2
전라북도,부안군,70-74세,남자,1539,1025,1049,775,1437,744,50,34,,,,,73,37
전라북도,부안군,70-74세,여자,1823,1183,1253,934,1712,827,39,26,1229,840,1172,667,,
전라북도,부안군,75-79세,남자,1137,614,532,373,1097,481,34,22,,,,,,
전라북도,부안군,75-79세,여자,1571,730,716,493,1529,495,22,5,699,437,599,264,,
전라북도,부안군,80-84세,남자,830,418,579,325,791,278,16,8,,,,,,
전라북도,부안군,80-84세,여자,1414,622,990,465,1332,315,16,8,987,415,898,177,,
전라북도,부안군,85세 이상,남자,462,154,247,104,446,108,5,1,,,,,,
전라북도,부안군,85세 이상,여자,1300,300,682,176,1256,136,9,1,691,173,646,55,,
전라남도,목포시,20-24세,여자,2775,1004,,,,,,,,,2775,1004,,
전라남도,목포시,25-29세,여자,1830,1141,,,,,,,,,1830,1141,,
전라남도,목포시,30-34세,여자,2607,1750,,,,,,,,,2607,1750,,
전라남도,목포시,35-39세,여자,2613,1873,,,,,,,,,2613,1873,,
전라남도,목포시,40-44세,남자,4934,3174,4768,3021,,,413,340,,,,,,
전라남도,목포시,40-44세,여자,5287,4133,4732,3014,,,297,265,4768,3215,4762,3172,,
전라남도,목포시,45-49세,남자,3917,2638,3625,2394,,,516,417,,,,,,
전라남도,목포시,45-49세,여자,4204,3438,3602,2558,,,391,324,3563,2577,3566,2515,,
전라남도,목포시,50-54세,남자,7781,4156,5135,3139,7393,2588,567,449,,,,,136,80
전라남도,목포시,50-54세,여자,7628,5153,4985,3441,6976,2888,459,393,4991,3568,4911,3319,,
전라남도,목포시,55-59세,남자,6374,3355,3071,1957,6076,2422,409,342,,,,,284,184
전라남도,목포시,55-59세,여자,6744,4437,3474,2562,6260,2977,347,306,3411,2560,3298,2277,6,5
전라남도,목포시,60-64세,남자,6506,4001,4209,2891,5930,2723,469,406,,,,,431,323
전라남도,목포시,60-64세,여자,7640,5605,5039,3858,6893,3714,470,426,4987,3876,4707,3068,3,2
전라남도,목포시,65-69세,남자,4532,2962,2206,1634,4221,2273,371,326,,,,,180,139
전라남도,목포시,65-69세,여자,5197,3584,2542,2015,4828,2668,364,330,2480,1962,2226,1365,4,3
전라남도,목포시,70-74세,남자,3694,2591,2437,1777,3384,1973,258,220,,,,,151,110
전라남도,목포시,70-74세,여자,4470,3134,3017,2288,4082,2187,302,272,2974,2192,2626,1205,1,1
전라남도,목포시,75-79세,남자,2481,1462,1122,734,2335,1177,162,127,,,,,,
전라남도,목포시,75-79세,여자,3151,1604,1471,981,2993,1141,172,131,1424,865,1266,373,,
전라남도,목포시,80-84세,남자,1571,705,996,489,1460,520,73,53,,,,,,
전라남도,목포시,80-84세,여자,2436,910,1498,627,2298,549,138,85,1452,503,1383,182,,
전라남도,목포시,85세 이상,남자,624,151,277,64,605,119,26,16,,,,,,
전라남도,목포시,85세 이상,여자,1613,209,757,105,1576,117,45,20,737,68,729,27,,
전라남도,여수시,20-24세,여자,3236,1085,,,,,,,,,3236,1085,,
전라남도,여수시,25-29세,여자,2278,1333,,,,,,,,,2278,1333,,
전라남도,여수시,30-34세,여자,3229,2121,,,,,,,,,3229,2121,,
전라남도,여수시,35-39세,여자,2962,2061,,,,,,,,,2962,2061,,
전라남도,여수시,40-44세,남자,5384,3279,5170,3094,,,501,367,,,,,,
전라남도,여수시,40-44세,여자,5402,4054,4914,3069,,,267,213,4942,3263,5017,3367,,
전라남도,여수시,45-49세,남자,4318,2749,3870,2396,,,747,554,,,,,,
전라남도,여수시,45-49세,여자,4382,3351,3817,2472,,,422,320,3811,2590,3853,2642,,
전라남도,여수시,50-54세,남자,10273,4918,6164,3543,9819,3224,767,571,,,,,142,67
전라남도,여수시,50-54세,여자,9776,6013,5995,3861,9085,3698,501,374,5972,4023,5995,3981,1,1
전라남도,여수시,55-59세,남자,9937,4621,4276,2587,9528,3394,615,446,,,,,338,210
전라남도,여수시,55-59세,여자,9321,5707,4345,3029,8815,4194,377,314,4330,3072,4259,2899,5,2
전라남도,여수시,60-64세,남자,9336,5692,5652,3893,8692,4295,602,485,,,,,505,331
전라남도,여수시,60-64세,여자,10357,7339,6470,4761,9668,5515,434,372,6422,4687,6274,4282,9,5
전라남도,여수시,65-69세,남자,7147,4527,3081,2311,6785,3728,455,362,,,,,237,167
전라남도,여수시,65-69세,여자,7814,5214,3547,2712,7483,4291,316,262,3460,2593,3328,2234,9,5
전라남도,여수시,70-74세,남자,5938,4096,3725,2711,5560,3321,334,258,,,,,215,131
전라남도,여수시,70-74세,여자,6401,4261,4123,2979,6015,3262,292,237,4030,2677,3850,2088,1,0
전라남도,여수시,75-79세,남자,3631,2056,1457,990,3508,1758,163,116,,,,,,
전라남도,여수시,75-79세,여자,4670,2079,1992,1168,4490,1599,166,116,1921,993,1795,620,,
전라남도,여수시,80-84세,남자,2243,1052,1410,710,2128,765,73,51,,,,,,
전라남도,여수시,80-84세,여자,3585,1175,2237,806,3443,783,92,51,2189,653,2097,324,,
전라남도,여수시,85세 이상,남자,1008,200,458,102,986,155,18,7,,,,,,
전라남도,여수시,85세 이상,여자,2771,289,1252,147,2734,182,39,15,1239,117,1205,39,,
전라남도,순천시,20-24세,여자,3822,1292,,,,,,,,,3822,1292,,
전라남도,순천시,25-29세,여자,2864,1734,,,,,,,,,2864,1734,,
전라남도,순천시,30-34세,여자,3790,2601,,,,,,,,,3790,2601,,
전라남도,순천시,35-39세,여자,3404,2525,,,,,,,,,3404,2525,,
전라남도,순천시,40-44세,남자,5609,3914,5453,3758,,,394,331,,,,,,
전라남도,순천시,40-44세,여자,6389,5176,5769,3861,,,264,208,5806,4115,5771,3985,,
전라남도,순천시,45-49세,남자,4653,3291,4322,3026,,,555,430,,,,,,
전라남도,순천시,45-49세,여자,5626,4656,4900,3546,,,415,330,4888,3654,4791,3452,,
전라남도,순천시,50-54세,남자,10533,5858,6762,4477,9978,3443,717,553,,,,,127,64
전라남도,순천시,50-54세,여자,11108,7458,7182,5155,10173,4050,544,452,7091,5136,6964,4708,,
전라남도,순천시,55-59세,남자,9820,5336,4606,3241,9358,3709,476,392,,,,,361,220
전라남도,순천시,55-59세,여자,9831,6385,4865,3665,9251,4392,291,260,4785,3633,4530,3076,4,1
전라남도,순천시,60-64세,남자,9082,5842,5663,4115,8384,4168,420,350,,,,,405,256
전라남도,순천시,60-64세,여자,9499,6896,6167,4734,8821,4812,295,257,6101,4697,5760,3671,7,3
전라남도,순천시,65-69세,남자,5969,3924,2849,2194,5660,3134,291,238,,,,,191,123
전라남도,순천시,65-69세,여자,6101,4104,2905,2318,5834,3160,192,170,2806,2167,2545,1521,7,4
전라남도,순천시,70-74세,남자,4590,3308,3009,2286,4344,2613,190,151,,,,,146,86
전라남도,순천시,70-74세,여자,5004,3380,3330,2451,4747,2454,137,115,3257,2247,3020,1456,1,1
전라남도,순천시,75-79세,남자,2856,1687,1280,878,2765,1397,78,53,,,,,,
전라남도,순천시,75-79세,여자,3889,1877,1781,1153,3751,1353,97,62,1719,1005,1539,519,,
전라남도,순천시,80-84세,남자,2056,966,1352,703,1977,722,29,19,,,,,,
전라남도,순천시,80-84세,여자,3315,1158,2162,855,3190,701,63,29,2110,687,1986,253,,
전라남도,순천시,85세 이상,남자,1097,256,541,167,1067,168,11,4,,,,,,
전라남도,순천시,85세 이상,여자,2833,385,1328,218,2781,205,19,7,1312,178,1226,37,,
전라남도,나주시,20-24세,여자,1052,375,,,,,,,,,1052,375,,
전라남도,나주시,25-29세,여자,1044,630,,,,,,,,,1044,630,,
전라남도,나주시,30-34세,여자,1663,1046,,,,,,,,,1663,1046,,
전라남도,나주시,35-39세,여자,1411,978,,,,,,,,,1411,978,,
전라남도,나주시,40-44세,남자,2572,1661,2510,1597,,,150,120,,,,,,
전라남도,나주시,40-44세,여자,2347,1878,2145,1457,,,94,70,2143,1518,2164,1508,,
전라남도,나주시,45-49세,남자,1830,1241,1730,1156,,,186,154,,,,,,
전라남도,나주시,45-49세,여자,1534,1242,1363,966,,,122,95,1323,955,1352,963,,
전라남도,나주시,50-54세,남자,3691,1949,2395,1525,3508,1171,218,150,,,,,77,32
전라남도,나주시,50-54세,여자,3056,1966,1961,1363,2811,1096,127,104,1946,1376,1946,1342,4,3
전라남도,나주시,55-59세,남자,3641,1802,1744,1190,3474,1183,169,122,,,,,179,90
전라남도,나주시,55-59세,여자,3182,1906,1523,1128,2974,1256,89,76,1496,1113,1480,1055,2,2
전라남도,나주시,60-64세,남자,3823,2322,2508,1788,3539,1531,151,112,,,,,258,131
전라남도,나주시,60-64세,여자,3859,2674,2480,1897,3536,1742,120,92,2458,1873,2400,1691,6,5
전라남도,나주시,65-69세,남자,2778,1668,1340,1040,2642,1241,122,80,,,,,134,86
전라남도,나주시,65-69세,여자,2929,1820,1398,1142,2780,1312,88,65,1363,1083,1278,891,2,0
전라남도,나주시,70-74세,남자,2366,1558,1564,1191,2205,1096,92,66,,,,,115,58
전라남도,나주시,70-74세,여자,2620,1706,1728,1312,2444,1164,67,50,1700,1246,1591,915,,
전라남도,나주시,75-79세,남자,1657,871,743,550,1606,671,52,28,,,,,,
전라남도,나주시,75-79세,여자,2487,1202,1191,838,2385,790,50,33,1155,761,1017,436,,
전라남도,나주시,80-84세,남자,1260,667,838,542,1185,430,29,16,,,,,,
전라남도,나주시,80-84세,여자,2393,974,1564,734,2261,537,32,15,1541,695,1412,330,,
전라남도,나주시,85세 이상,남자,627,186,329,133,601,111,12,5,,,,,,
전라남도,나주시,85세 이상,여자,1878,402,907,218,1822,216,31,5,910,216,850,86,,
전라남도,광양시,20-24세,여자,1940,554,,,,,,,,,1940,554,,
전라남도,광양시,25-29세,여자,1298,735,,,,,,,,,1298,735,,
전라남도,광양시,30-34세,여자,1923,1198,,,,,,,,,1923,1198,,
전라남도,광양시,35-39세,여자,1792,1210,,,,,,,,,1792,1210,,
전라남도,광양시,40-44세,남자,3243,2100,3142,2004,,,233,184,,,,,,
전라남도,광양시,40-44세,여자,3234,2437,2939,1857,,,152,122,2962,1967,2965,1918,,
전라남도,광양시,45-49세,남자,2410,1640,2240,1509,,,314,234,,,,,,
전라남도,광양시,45-49세,여자,2701,2163,2369,1659,,,229,186,2337,1684,2302,1574,,
전라남도,광양시,50-54세,남자,6722,3183,4235,2444,6435,1518,403,299,,,,,104,46
전라남도,광양시,50-54세,여자,6428,3856,4127,2762,5942,1765,278,206,4109,2778,4028,2538,,
전라남도,광양시,55-59세,남자,6139,2771,2841,1767,5899,1628,306,211,,,,,178,100
전라남도,광양시,55-59세,여자,4735,2730,2325,1631,4418,1668,150,120,2303,1652,2159,1368,,
전라남도,광양시,60-64세,남자,4634,2716,2925,1979,4280,1729,246,178,,,,,219,135
전라남도,광양시,60-64세,여자,4376,3044,2848,2102,4014,2032,122,103,2803,2114,2636,1644,4,2
전라남도,광양시,65-69세,남자,2934,1858,1364,990,2770,1456,141,106,,,,,90,65
전라남도,광양시,65-69세,여자,2687,1742,1304,989,2537,1281,73,55,1263,971,1150,680,1,1
전라남도,광양시,70-74세,남자,2054,1387,1326,961,1918,996,67,52,,,,,59,36
전라남도,광양시,70-74세,여자,2127,1405,1420,1029,1976,908,61,42,1400,998,1253,577,1,0
전라남도,광양시,75-79세,남자,1096,595,487,346,1045,450,28,20,,,,,,
전라남도,광양시,75-79세,여자,1619,732,730,479,1555,469,33,19,714,446,602,178,,
전라남도,광양시,80-84세,남자,809,401,542,310,767,241,16,9,,,,,,
전라남도,광양시,80-84세,여자,1486,656,998,506,1396,285,25,9,988,469,868,111,,
전라남도,광양시,85세 이상,남자,450,139,213,93,429,79,6,1,,,,,,
전라남도,광양시,85세 이상,여자,1265,239,624,147,1211,86,9,2,636,163,549,9,,
전라남도,담양군,20-24세,여자,396,147,,,,,,,,,396,147,,
전라남도,담양군,25-29세,여자,340,198,,,,,,,,,340,198,,
전라남도,담양군,30-34세,여자,441,279,,,,,,,,,441,279,,
전라남도,담양군,35-39세,여자,313,206,,,,,,,,,313,206,,
전라남도,담양군,40-44세,남자,589,375,578,365,,,29,22,,,,,,
전라남도,담양군,40-44세,여자,556,440,512,344,,,15,14,518,369,514,349,,
전라남도,담양군,45-49세,남자,619,418,579,389,,,56,42,,,,,,
전라남도,담양군,45-49세,여자,509,411,444,309,,,38,28,446,327,435,307,,
전라남도,담양군,50-54세,남자,1635,906,1085,692,1493,491,72,57,,,,,31,14
